event_id,group_id,family_id,event_time,published_at,observed_at,decision_at,label_available_at,signal,horizon_hours,market_probability,outcome,text,synthetic
toy-0140,toy-0140,invented-recurring,2025-05-21T18:00:00+00:00,2025-05-21T14:50:00+00:00,2025-05-21T14:58:00+00:00,2025-05-21T15:00:00+00:00,2025-05-22T06:00:00+00:00,-0.219737,3.0,0.454588,0,synthetic bulletin reports mixed conditions with 3 hours remaining,True
toy-0141,toy-0141,invented-recurring,2025-05-22T18:00:00+00:00,2025-05-22T05:50:00+00:00,2025-05-22T05:58:00+00:00,2025-05-22T06:00:00+00:00,2025-05-23T06:00:00+00:00,1.473061,12.0,0.692733,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0141,toy-0141,invented-recurring,2025-05-22T18:00:00+00:00,2025-05-22T14:50:00+00:00,2025-05-22T14:58:00+00:00,2025-05-22T15:00:00+00:00,2025-05-23T06:00:00+00:00,1.77312,3.0,0.665985,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0142,toy-0142,invented-recurring,2025-05-23T18:00:00+00:00,2025-05-23T05:50:00+00:00,2025-05-23T05:58:00+00:00,2025-05-23T06:00:00+00:00,2025-05-24T06:00:00+00:00,0.773512,12.0,0.585303,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0142,toy-0142,invented-recurring,2025-05-23T18:00:00+00:00,2025-05-23T14:50:00+00:00,2025-05-23T14:58:00+00:00,2025-05-23T15:00:00+00:00,2025-05-24T06:00:00+00:00,-0.40172,3.0,0.46244,1,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0143,toy-0143,invented-recurring,2025-05-24T18:00:00+00:00,2025-05-24T05:50:00+00:00,2025-05-24T05:58:00+00:00,2025-05-24T06:00:00+00:00,2025-05-25T06:00:00+00:00,1.55466,12.0,0.639026,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0143,toy-0143,invented-recurring,2025-05-24T18:00:00+00:00,2025-05-24T14:50:00+00:00,2025-05-24T14:58:00+00:00,2025-05-24T15:00:00+00:00,2025-05-25T06:00:00+00:00,0.253264,3.0,0.541568,1,synthetic bulletin reports mixed conditions with 3 hours remaining,True
toy-0144,toy-0144,invented-recurring,2025-05-25T18:00:00+00:00,2025-05-25T05:50:00+00:00,2025-05-25T05:58:00+00:00,2025-05-25T06:00:00+00:00,2025-05-26T06:00:00+00:00,0.839674,12.0,0.529142,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0144,toy-0144,invented-recurring,2025-05-25T18:00:00+00:00,2025-05-25T14:50:00+00:00,2025-05-25T14:58:00+00:00,2025-05-25T15:00:00+00:00,2025-05-26T06:00:00+00:00,1.4061,3.0,0.676316,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0145,toy-0145,invented-recurring,2025-05-26T18:00:00+00:00,2025-05-26T05:50:00+00:00,2025-05-26T05:58:00+00:00,2025-05-26T06:00:00+00:00,2025-05-27T06:00:00+00:00,0.183746,12.0,0.558348,0,synthetic bulletin reports mixed conditions with 12 hours remaining,True
toy-0145,toy-0145,invented-recurring,2025-05-26T18:00:00+00:00,2025-05-26T14:50:00+00:00,2025-05-26T14:58:00+00:00,2025-05-26T15:00:00+00:00,2025-05-27T06:00:00+00:00,0.075998,3.0,0.477438,0,synthetic bulletin reports mixed conditions with 3 hours remaining,True
toy-0146,toy-0146,invented-recurring,2025-05-27T18:00:00+00:00,2025-05-27T05:50:00+00:00,2025-05-27T05:58:00+00:00,2025-05-27T06:00:00+00:00,2025-05-28T06:00:00+00:00,0.589485,12.0,0.543517,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0146,toy-0146,invented-recurring,2025-05-27T18:00:00+00:00,2025-05-27T14:50:00+00:00,2025-05-27T14:58:00+00:00,2025-05-27T15:00:00+00:00,2025-05-28T06:00:00+00:00,-0.394617,3.0,0.508223,1,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0147,toy-0147,invented-recurring,2025-05-28T18:00:00+00:00,2025-05-28T05:50:00+00:00,2025-05-28T05:58:00+00:00,2025-05-28T06:00:00+00:00,2025-05-29T06:00:00+00:00,-1.889355,12.0,0.25591,0,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0147,toy-0147,invented-recurring,2025-05-28T18:00:00+00:00,2025-05-28T14:50:00+00:00,2025-05-28T14:58:00+00:00,2025-05-28T15:00:00+00:00,2025-05-29T06:00:00+00:00,-1.545177,3.0,0.362375,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0148,toy-0148,invented-recurring,2025-05-29T18:00:00+00:00,2025-05-29T05:50:00+00:00,2025-05-29T05:58:00+00:00,2025-05-29T06:00:00+00:00,2025-05-30T06:00:00+00:00,1.722316,12.0,0.668693,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0148,toy-0148,invented-recurring,2025-05-29T18:00:00+00:00,2025-05-29T14:50:00+00:00,2025-05-29T14:58:00+00:00,2025-05-29T15:00:00+00:00,2025-05-30T06:00:00+00:00,0.047625,3.0,0.570643,1,synthetic bulletin reports mixed conditions with 3 hours remaining,True
toy-0149,toy-0149,invented-recurring,2025-05-30T18:00:00+00:00,2025-05-30T05:50:00+00:00,2025-05-30T05:58:00+00:00,2025-05-30T06:00:00+00:00,2025-05-31T06:00:00+00:00,-0.599876,12.0,0.434233,1,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0149,toy-0149,invented-recurring,2025-05-30T18:00:00+00:00,2025-05-30T14:50:00+00:00,2025-05-30T14:58:00+00:00,2025-05-30T15:00:00+00:00,2025-05-31T06:00:00+00:00,-0.787461,3.0,0.487374,1,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0150,toy-0150,invented-recurring,2025-05-31T18:00:00+00:00,2025-05-31T05:50:00+00:00,2025-05-31T05:58:00+00:00,2025-05-31T06:00:00+00:00,2025-06-01T06:00:00+00:00,0.517154,12.0,0.543823,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0150,toy-0150,invented-recurring,2025-05-31T18:00:00+00:00,2025-05-31T14:50:00+00:00,2025-05-31T14:58:00+00:00,2025-05-31T15:00:00+00:00,2025-06-01T06:00:00+00:00,0.444396,3.0,0.536874,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0151,toy-0151,invented-recurring,2025-06-01T18:00:00+00:00,2025-06-01T05:50:00+00:00,2025-06-01T05:58:00+00:00,2025-06-01T06:00:00+00:00,2025-06-02T06:00:00+00:00,0.881654,12.0,0.633828,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0151,toy-0151,invented-recurring,2025-06-01T18:00:00+00:00,2025-06-01T14:50:00+00:00,2025-06-01T14:58:00+00:00,2025-06-01T15:00:00+00:00,2025-06-02T06:00:00+00:00,1.183162,3.0,0.740812,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0152,toy-0152,invented-recurring,2025-06-02T18:00:00+00:00,2025-06-02T05:50:00+00:00,2025-06-02T05:58:00+00:00,2025-06-02T06:00:00+00:00,2025-06-03T06:00:00+00:00,1.653345,12.0,0.579632,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0152,toy-0152,invented-recurring,2025-06-02T18:00:00+00:00,2025-06-02T14:50:00+00:00,2025-06-02T14:58:00+00:00,2025-06-02T15:00:00+00:00,2025-06-03T06:00:00+00:00,1.635294,3.0,0.664643,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0153,toy-0153,invented-recurring,2025-06-03T18:00:00+00:00,2025-06-03T05:50:00+00:00,2025-06-03T05:58:00+00:00,2025-06-03T06:00:00+00:00,2025-06-04T06:00:00+00:00,-0.293027,12.0,0.549369,1,synthetic bulletin reports mixed conditions with 12 hours remaining,True
toy-0153,toy-0153,invented-recurring,2025-06-03T18:00:00+00:00,2025-06-03T14:50:00+00:00,2025-06-03T14:58:00+00:00,2025-06-03T15:00:00+00:00,2025-06-04T06:00:00+00:00,-0.420991,3.0,0.477766,1,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0154,toy-0154,invented-recurring,2025-06-04T18:00:00+00:00,2025-06-04T05:50:00+00:00,2025-06-04T05:58:00+00:00,2025-06-04T06:00:00+00:00,2025-06-05T06:00:00+00:00,-0.707341,12.0,0.552461,0,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0154,toy-0154,invented-recurring,2025-06-04T18:00:00+00:00,2025-06-04T14:50:00+00:00,2025-06-04T14:58:00+00:00,2025-06-04T15:00:00+00:00,2025-06-05T06:00:00+00:00,-0.863424,3.0,0.397406,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0155,toy-0155,invented-recurring,2025-06-05T18:00:00+00:00,2025-06-05T05:50:00+00:00,2025-06-05T05:58:00+00:00,2025-06-05T06:00:00+00:00,2025-06-06T06:00:00+00:00,-1.937524,12.0,0.21153,0,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0155,toy-0155,invented-recurring,2025-06-05T18:00:00+00:00,2025-06-05T14:50:00+00:00,2025-06-05T14:58:00+00:00,2025-06-05T15:00:00+00:00,2025-06-06T06:00:00+00:00,-1.209086,3.0,0.308657,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0156,toy-0156,invented-recurring,2025-06-06T18:00:00+00:00,2025-06-06T05:50:00+00:00,2025-06-06T05:58:00+00:00,2025-06-06T06:00:00+00:00,2025-06-07T06:00:00+00:00,0.785017,12.0,0.589089,0,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0156,toy-0156,invented-recurring,2025-06-06T18:00:00+00:00,2025-06-06T14:50:00+00:00,2025-06-06T14:58:00+00:00,2025-06-06T15:00:00+00:00,2025-06-07T06:00:00+00:00,-0.750063,3.0,0.424802,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0157,toy-0157,invented-recurring,2025-06-07T18:00:00+00:00,2025-06-07T05:50:00+00:00,2025-06-07T05:58:00+00:00,2025-06-07T06:00:00+00:00,2025-06-08T06:00:00+00:00,1.313163,12.0,0.556374,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0157,toy-0157,invented-recurring,2025-06-07T18:00:00+00:00,2025-06-07T14:50:00+00:00,2025-06-07T14:58:00+00:00,2025-06-07T15:00:00+00:00,2025-06-08T06:00:00+00:00,0.786198,3.0,0.641045,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0158,toy-0158,invented-recurring,2025-06-08T18:00:00+00:00,2025-06-08T05:50:00+00:00,2025-06-08T05:58:00+00:00,2025-06-08T06:00:00+00:00,2025-06-09T06:00:00+00:00,-1.499099,12.0,0.308954,0,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0158,toy-0158,invented-recurring,2025-06-08T18:00:00+00:00,2025-06-08T14:50:00+00:00,2025-06-08T14:58:00+00:00,2025-06-08T15:00:00+00:00,2025-06-09T06:00:00+00:00,-0.503971,3.0,0.297807,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0159,toy-0159,invented-recurring,2025-06-09T18:00:00+00:00,2025-06-09T05:50:00+00:00,2025-06-09T05:58:00+00:00,2025-06-09T06:00:00+00:00,2025-06-10T06:00:00+00:00,-1.232496,12.0,0.428645,0,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0159,toy-0159,invented-recurring,2025-06-09T18:00:00+00:00,2025-06-09T14:50:00+00:00,2025-06-09T14:58:00+00:00,2025-06-09T15:00:00+00:00,2025-06-10T06:00:00+00:00,-1.792973,3.0,0.378153,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0160,toy-0160,invented-recurring,2025-06-10T18:00:00+00:00,2025-06-10T05:50:00+00:00,2025-06-10T05:58:00+00:00,2025-06-10T06:00:00+00:00,2025-06-11T06:00:00+00:00,1.010587,12.0,0.649313,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0160,toy-0160,invented-recurring,2025-06-10T18:00:00+00:00,2025-06-10T14:50:00+00:00,2025-06-10T14:58:00+00:00,2025-06-10T15:00:00+00:00,2025-06-11T06:00:00+00:00,0.979982,3.0,0.510657,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0161,toy-0161,invented-recurring,2025-06-11T18:00:00+00:00,2025-06-11T05:50:00+00:00,2025-06-11T05:58:00+00:00,2025-06-11T06:00:00+00:00,2025-06-12T06:00:00+00:00,-1.276778,12.0,0.384337,0,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0161,toy-0161,invented-recurring,2025-06-11T18:00:00+00:00,2025-06-11T14:50:00+00:00,2025-06-11T14:58:00+00:00,2025-06-11T15:00:00+00:00,2025-06-12T06:00:00+00:00,-0.940304,3.0,0.397502,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0162,toy-0162,invented-recurring,2025-06-12T18:00:00+00:00,2025-06-12T05:50:00+00:00,2025-06-12T05:58:00+00:00,2025-06-12T06:00:00+00:00,2025-06-13T06:00:00+00:00,0.818306,12.0,0.616748,0,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0162,toy-0162,invented-recurring,2025-06-12T18:00:00+00:00,2025-06-12T14:50:00+00:00,2025-06-12T14:58:00+00:00,2025-06-12T15:00:00+00:00,2025-06-13T06:00:00+00:00,-0.357556,3.0,0.457253,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0163,toy-0163,invented-recurring,2025-06-13T18:00:00+00:00,2025-06-13T05:50:00+00:00,2025-06-13T05:58:00+00:00,2025-06-13T06:00:00+00:00,2025-06-14T06:00:00+00:00,-1.76362,12.0,0.24851,1,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0163,toy-0163,invented-recurring,2025-06-13T18:00:00+00:00,2025-06-13T14:50:00+00:00,2025-06-13T14:58:00+00:00,2025-06-13T15:00:00+00:00,2025-06-14T06:00:00+00:00,-1.331884,3.0,0.281595,1,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0164,toy-0164,invented-recurring,2025-06-14T18:00:00+00:00,2025-06-14T05:50:00+00:00,2025-06-14T05:58:00+00:00,2025-06-14T06:00:00+00:00,2025-06-15T06:00:00+00:00,-0.016136,12.0,0.582531,0,synthetic bulletin reports mixed conditions with 12 hours remaining,True
toy-0164,toy-0164,invented-recurring,2025-06-14T18:00:00+00:00,2025-06-14T14:50:00+00:00,2025-06-14T14:58:00+00:00,2025-06-14T15:00:00+00:00,2025-06-15T06:00:00+00:00,-0.322829,3.0,0.439599,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0165,toy-0165,invented-recurring,2025-06-15T18:00:00+00:00,2025-06-15T05:50:00+00:00,2025-06-15T05:58:00+00:00,2025-06-15T06:00:00+00:00,2025-06-16T06:00:00+00:00,-0.191581,12.0,0.374242,1,synthetic bulletin reports mixed conditions with 12 hours remaining,True
toy-0165,toy-0165,invented-recurring,2025-06-15T18:00:00+00:00,2025-06-15T14:50:00+00:00,2025-06-15T14:58:00+00:00,2025-06-15T15:00:00+00:00,2025-06-16T06:00:00+00:00,-0.487584,3.0,0.484852,1,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0166,toy-0166,invented-recurring,2025-06-16T18:00:00+00:00,2025-06-16T05:50:00+00:00,2025-06-16T05:58:00+00:00,2025-06-16T06:00:00+00:00,2025-06-17T06:00:00+00:00,-0.679877,12.0,0.518387,1,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0166,toy-0166,invented-recurring,2025-06-16T18:00:00+00:00,2025-06-16T14:50:00+00:00,2025-06-16T14:58:00+00:00,2025-06-16T15:00:00+00:00,2025-06-17T06:00:00+00:00,-0.842199,3.0,0.416465,1,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0167,toy-0167,invented-recurring,2025-06-17T18:00:00+00:00,2025-06-17T05:50:00+00:00,2025-06-17T05:58:00+00:00,2025-06-17T06:00:00+00:00,2025-06-18T06:00:00+00:00,-1.215941,12.0,0.361275,0,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0167,toy-0167,invented-recurring,2025-06-17T18:00:00+00:00,2025-06-17T14:50:00+00:00,2025-06-17T14:58:00+00:00,2025-06-17T15:00:00+00:00,2025-06-18T06:00:00+00:00,-1.189075,3.0,0.4228,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0168,toy-0168,invented-recurring,2025-06-18T18:00:00+00:00,2025-06-18T05:50:00+00:00,2025-06-18T05:58:00+00:00,2025-06-18T06:00:00+00:00,2025-06-19T06:00:00+00:00,0.130792,12.0,0.451892,0,synthetic bulletin reports mixed conditions with 12 hours remaining,True
toy-0168,toy-0168,invented-recurring,2025-06-18T18:00:00+00:00,2025-06-18T14:50:00+00:00,2025-06-18T14:58:00+00:00,2025-06-18T15:00:00+00:00,2025-06-19T06:00:00+00:00,-0.027867,3.0,0.441582,0,synthetic bulletin reports mixed conditions with 3 hours remaining,True
toy-0169,toy-0169,invented-recurring,2025-06-19T18:00:00+00:00,2025-06-19T05:50:00+00:00,2025-06-19T05:58:00+00:00,2025-06-19T06:00:00+00:00,2025-06-20T06:00:00+00:00,0.659331,12.0,0.61271,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0169,toy-0169,invented-recurring,2025-06-19T18:00:00+00:00,2025-06-19T14:50:00+00:00,2025-06-19T14:58:00+00:00,2025-06-19T15:00:00+00:00,2025-06-20T06:00:00+00:00,0.842245,3.0,0.589732,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0170,toy-0170,invented-recurring,2025-06-20T18:00:00+00:00,2025-06-20T05:50:00+00:00,2025-06-20T05:58:00+00:00,2025-06-20T06:00:00+00:00,2025-06-21T06:00:00+00:00,-0.92749,12.0,0.322332,0,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0170,toy-0170,invented-recurring,2025-06-20T18:00:00+00:00,2025-06-20T14:50:00+00:00,2025-06-20T14:58:00+00:00,2025-06-20T15:00:00+00:00,2025-06-21T06:00:00+00:00,-1.634511,3.0,0.480025,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0171,toy-0171,invented-recurring,2025-06-21T18:00:00+00:00,2025-06-21T05:50:00+00:00,2025-06-21T05:58:00+00:00,2025-06-21T06:00:00+00:00,2025-06-22T06:00:00+00:00,-0.0398,12.0,0.502563,0,synthetic bulletin reports mixed conditions with 12 hours remaining,True
toy-0171,toy-0171,invented-recurring,2025-06-21T18:00:00+00:00,2025-06-21T14:50:00+00:00,2025-06-21T14:58:00+00:00,2025-06-21T15:00:00+00:00,2025-06-22T06:00:00+00:00,-0.080724,3.0,0.458973,0,synthetic bulletin reports mixed conditions with 3 hours remaining,True
toy-0172,toy-0172,invented-recurring,2025-06-22T18:00:00+00:00,2025-06-22T05:50:00+00:00,2025-06-22T05:58:00+00:00,2025-06-22T06:00:00+00:00,2025-06-23T06:00:00+00:00,-0.134997,12.0,0.60818,0,synthetic bulletin reports mixed conditions with 12 hours remaining,True
toy-0172,toy-0172,invented-recurring,2025-06-22T18:00:00+00:00,2025-06-22T14:50:00+00:00,2025-06-22T14:58:00+00:00,2025-06-22T15:00:00+00:00,2025-06-23T06:00:00+00:00,-0.751309,3.0,0.470518,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0173,toy-0173,invented-recurring,2025-06-23T18:00:00+00:00,2025-06-23T05:50:00+00:00,2025-06-23T05:58:00+00:00,2025-06-23T06:00:00+00:00,2025-06-24T06:00:00+00:00,-2.617602,12.0,0.150756,1,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0173,toy-0173,invented-recurring,2025-06-23T18:00:00+00:00,2025-06-23T14:50:00+00:00,2025-06-23T14:58:00+00:00,2025-06-23T15:00:00+00:00,2025-06-24T06:00:00+00:00,-1.856166,3.0,0.332782,1,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0174,toy-0174,invented-recurring,2025-06-24T18:00:00+00:00,2025-06-24T05:50:00+00:00,2025-06-24T05:58:00+00:00,2025-06-24T06:00:00+00:00,2025-06-25T06:00:00+00:00,-1.092629,12.0,0.454388,0,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0174,toy-0174,invented-recurring,2025-06-24T18:00:00+00:00,2025-06-24T14:50:00+00:00,2025-06-24T14:58:00+00:00,2025-06-24T15:00:00+00:00,2025-06-25T06:00:00+00:00,-1.353307,3.0,0.385546,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0175,toy-0175,invented-recurring,2025-06-25T18:00:00+00:00,2025-06-25T05:50:00+00:00,2025-06-25T05:58:00+00:00,2025-06-25T06:00:00+00:00,2025-06-26T06:00:00+00:00,0.673537,12.0,0.642937,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0175,toy-0175,invented-recurring,2025-06-25T18:00:00+00:00,2025-06-25T14:50:00+00:00,2025-06-25T14:58:00+00:00,2025-06-25T15:00:00+00:00,2025-06-26T06:00:00+00:00,0.400288,3.0,0.514954,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
toy-0176,toy-0176,invented-recurring,2025-06-26T18:00:00+00:00,2025-06-26T05:50:00+00:00,2025-06-26T05:58:00+00:00,2025-06-26T06:00:00+00:00,2025-06-27T06:00:00+00:00,1.637164,12.0,0.76716,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0176,toy-0176,invented-recurring,2025-06-26T18:00:00+00:00,2025-06-26T14:50:00+00:00,2025-06-26T14:58:00+00:00,2025-06-26T15:00:00+00:00,2025-06-27T06:00:00+00:00,-0.023922,3.0,0.479413,1,synthetic bulletin reports mixed conditions with 3 hours remaining,True
toy-0177,toy-0177,invented-recurring,2025-06-27T18:00:00+00:00,2025-06-27T05:50:00+00:00,2025-06-27T05:58:00+00:00,2025-06-27T06:00:00+00:00,2025-06-28T06:00:00+00:00,-1.015024,12.0,0.36661,0,synthetic bulletin reports weakening conditions with 12 hours remaining,True
toy-0177,toy-0177,invented-recurring,2025-06-27T18:00:00+00:00,2025-06-27T14:50:00+00:00,2025-06-27T14:58:00+00:00,2025-06-27T15:00:00+00:00,2025-06-28T06:00:00+00:00,-0.632667,3.0,0.430642,0,synthetic bulletin reports weakening conditions with 3 hours remaining,True
toy-0178,toy-0178,invented-recurring,2025-06-28T18:00:00+00:00,2025-06-28T05:50:00+00:00,2025-06-28T05:58:00+00:00,2025-06-28T06:00:00+00:00,2025-06-29T06:00:00+00:00,0.833784,12.0,0.517717,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0178,toy-0178,invented-recurring,2025-06-28T18:00:00+00:00,2025-06-28T14:50:00+00:00,2025-06-28T14:58:00+00:00,2025-06-28T15:00:00+00:00,2025-06-29T06:00:00+00:00,-0.14838,3.0,0.585588,1,synthetic bulletin reports mixed conditions with 3 hours remaining,True
toy-0179,toy-0179,invented-recurring,2025-06-29T18:00:00+00:00,2025-06-29T05:50:00+00:00,2025-06-29T05:58:00+00:00,2025-06-29T06:00:00+00:00,2025-06-30T06:00:00+00:00,0.357084,12.0,0.506063,1,synthetic bulletin reports improving conditions with 12 hours remaining,True
toy-0179,toy-0179,invented-recurring,2025-06-29T18:00:00+00:00,2025-06-29T14:50:00+00:00,2025-06-29T14:58:00+00:00,2025-06-29T15:00:00+00:00,2025-06-30T06:00:00+00:00,0.763173,3.0,0.48626,1,synthetic bulletin reports improving conditions with 3 hours remaining,True
